first_name,last_name,email,phone,age,city,occupation,education,course_interest,lead_source,budget,preferred_schedule,previous_ai_experience,interaction_count,assigned_sales_rep,days_since_created,purchased,status,payment_status
ליאור,פרידמן,1159.ליאור.פרידמן@example.com,0596604864,20.0,תל אביב,מנהל שיווק,דוקטורט,AI Automation,Facebook,4900.0,"סופ""ש",1,1,אורי שרון,134,0,Interested,pending
דור,לוי,1160.דור.לוי@example.com,0567020356,22.0,תל אביב,מעצב,הנדסאי,AI Agents,Google Ads,5730.0,גמיש,0,1,דנה לוי,117,0,Offer Sent,pending
אורי,רוזן,1161.אורי.רוזן@example.com,0593171782,30.0,נתניה,אנליסט,תואר שני,Prompt Engineering,Facebook,2810.0,ערב,1,6,נועה גל,111,1,Won,paid
תמר,גבאי,1162.תמר.גבאי@example.com,0573832575,31.0,אשדוד,מורה,תיכונית,AI Agents,Facebook,,ערב,1,5,נועה גל,59,0,Interested,pending
תמר,אשכנזי,1163.תמר.אשכנזי@example.com,0550087659,19.0,נתניה,מפתח תוכנה,תואר ראשון,Prompt Engineering,Instagram,5480.0,ערב,0,1,אורי שרון,42,0,Lost,pending
דור,סלומון,1164.דור.סלומון@example.com,0524764193,24.0,נתניה,מעצב,,Python for AI,WhatsApp,,ערב,0,4,נועה גל,127,0,Counseling,pending
ניר,אזולאי,1165.ניר.אזולאי@example.com,0564271942,25.0,הרצליה,סטודנט,דוקטורט,Data Science,Facebook,4390.0,ערב,0,0,נועה גל,100,0,Contacted,pending
מיכל,גבאי,1166.מיכל.גבאי@example.com,0529481260,55.0,הרצליה,איש מכירות,תואר ראשון,AI Agents,Website,3840.0,גמיש,0,4,דנה לוי,104,0,Lost,pending
אביב,כהן,1167.אביב.כהן@example.com,0527045368,49.0,חיפה,,תיכונית,AI Automation,Website,2160.0,ערב,1,5,אורי שרון,145,1,Won,paid
מיכל,אשכנזי,1168.מיכל.אשכנזי@example.com,0515457003,29.0,פתח תקווה,מנהל שיווק,תואר שני,Python for AI,Website,5940.0,גמיש,1,3,יוסי כהן,143,1,Won,paid
רון,אוחיון,1169.רון.אוחיון@example.com,0594445829,30.0,נתניה,אנליסט,הנדסאי,Python for AI,Google Ads,2510.0,ערב,0,0,יוסי כהן,143,0,Interested,pending
יובל,פרידמן,1170.יובל.פרידמן@example.com,0580675413,23.0,חיפה,מהנדס,תואר שני,Prompt Engineering,Facebook,1180.0,"סופ""ש",0,1,מאיה בר,86,0,New,pending
אורן,אזולאי,1171.אורן.אזולאי@example.com,0544025974,18.0,נתניה,מפתח תוכנה,תיכונית,Machine Learning,Facebook,3340.0,ערב,0,2,דנה לוי,136,0,Counseling,pending
הדר,כהן,1172.הדר.כהן@example.com,0595294529,32.0,נתניה,מנהל שיווק,הנדסאי,Prompt Engineering,Website,1540.0,ערב,1,1,נועה גל,99,1,Won,paid
יעל,רוזן,1173.יעל.רוזן@example.com,0587836571,24.0,תל אביב,,הנדסאי,Machine Learning,Event,,ערב,0,5,דנה לוי,104,0,New,pending
אסף,פרץ,1174.אסף.פרץ@example.com,0541207663,32.0,תל אביב,איש מכירות,תואר ראשון,AI Automation,Google Ads,2780.0,ערב,1,116,יוסי כהן,131,1,Won,paid
ניר,ברק,1175.ניר.ברק@example.com,0561929124,19.0,רמת גן,סטודנט,,Python for AI,Google Ads,5070.0,גמיש,0,2,דנה לוי,59,0,Interested,pending
גיא,גבאי,1176.גיא.גבאי@example.com,0592334320,26.0,תל אביב,יזם,תואר ראשון,Python for AI,Event,3030.0,גמיש,1,5,יוסי כהן,5,0,New,pending
איתי,מזרחי,1177.איתי.מזרחי@example.com,0546834109,,ראשון לציון,אנליסט,תיכונית,Python for AI,Organic,2920.0,ערב,0,5,מאיה בר,161,0,New,pending
איתי,סלומון,1178.איתי.סלומון@example.com,0565844380,36.0,תל אביב,סטודנט,תואר ראשון,AI Agents,Organic,6310.0,בוקר,0,3,דנה לוי,29,0,Offer Sent,pending
מיכל,אזולאי,1179.מיכל.אזולאי@example.com,0518040300,37.0,הרצליה,מפתח תוכנה,תואר ראשון,AI Automation,Google Ads,5320.0,גמיש,1,3,דנה לוי,172,1,Won,paid
רותם,ביטון,1180.רותם.ביטון@example.com,0566838124,21.0,פתח תקווה,יזם,תואר ראשון,Data Science,WhatsApp,5320.0,ערב,1,2,נועה גל,165,0,Lost,pending
יונתן,סלומון,1181.יונתן.סלומון@example.com,0575975287,41.0,ירושלים,מפתח תוכנה,תואר ראשון,Prompt Engineering,Website,4570.0,גמיש,0,0,דנה לוי,176,1,Won,paid
ניר,סלומון,1182.ניר.סלומון@example.com,0542741902,26.0,הרצליה,אחר,תואר ראשון,AI Agents,Referral,5070.0,בוקר,1,1,יוסי כהן,67,0,Follow-up,pending
דור,נחום,1183.דור.נחום@example.com,0590721940,39.0,תל אביב,סטודנט,תואר ראשון,AI Automation,Organic,,בוקר,1,3,אורי שרון,4,0,New,pending
עומר,נחום,1184.עומר.נחום@example.com,0578757508,,רעננה,מורה,תואר ראשון,AI Agents,Google Ads,6570.0,ערב,1,2,מאיה בר,15,0,Lost,pending
גיא,אשכנזי,1185.גיא.אשכנזי@example.com,0516113953,21.0,מודיעין,סטודנט,הנדסאי,Data Science,Event,,בוקר,0,2,מאיה בר,124,1,Won,paid
גיא,כהן,1186.גיא.כהן@example.com,0588040103,30.0,נתניה,אנליסט,תואר שני,Prompt Engineering,Event,3290.0,"סופ""ש",0,2,אורי שרון,167,1,Won,paid
עדי,פרץ,1187.עדי.פרץ@example.com,0571745359,36.0,הרצליה,מהנדס,תואר שני,Python for AI,Website,3100.0,ערב,0,1,מאיה בר,66,0,Offer Sent,pending
איתי,אברהם,1188.איתי.אברהם@example.com,0578752482,39.0,הרצליה,איש מכירות,תואר שני,Prompt Engineering,Instagram,2820.0,גמיש,1,4,דנה לוי,75,1,Won,paid
רותם,רוזן,1189.רותם.רוזן@example.com,0567671638,32.0,ראשון לציון,מורה,תואר שני,Python for AI,Organic,2510.0,ערב,0,1,נועה גל,86,0,Lost,pending
גיא,פרידמן,1190.גיא.פרידמן@example.com,0528499299,47.0,תל אביב,איש מכירות,תואר ראשון,Python for AI,Instagram,3160.0,"סופ""ש",1,4,דנה לוי,98,1,Won,paid
רועי,סלומון,1191.רועי.סלומון@example.com,0591429131,42.0,תל אביב,אנליסט,דוקטורט,Prompt Engineering,Website,2200.0,"סופ""ש",1,2,נועה גל,7,1,Won,paid
דור,כהן,1192.דור.כהן@example.com,0576385825,31.0,תל אביב,מהנדס,תואר ראשון,AI Agents,Facebook,5500.0,ערב,0,3,מאיה בר,94,0,Interested,pending
נועה,כהן,1193.נועה.כהן@example.com,0558440974,40.0,ראשון לציון,מנהל שיווק,תואר ראשון,Python for AI,Organic,5960.0,גמיש,0,5,יוסי כהן,117,1,Won,paid
נדב,אזולאי,1194.נדב.אזולאי@example.com,0522142385,50.0,תל אביב,מהנדס,תואר שני,Python for AI,Event,3390.0,ערב,0,5,דנה לוי,25,0,Contacted,pending
תמר,אברהם,1195.תמר.אברהם@example.com,0571462025,51.0,ראשון לציון,מעצב,תואר שני,Data Science,Facebook,7740.0,ערב,0,1,מאיה בר,168,0,Contacted,pending
שני,אזולאי,1196.שני.אזולאי@example.com,0551469079,22.0,חיפה,סטודנט,תואר ראשון,Python for AI,Organic,3710.0,ערב,0,1,נועה גל,147,0,Interested,pending
מור,רוזן,1197.מור.רוזן@example.com,0585116003,25.0,הרצליה,יזם,תואר שני,Python for AI,WhatsApp,5510.0,ערב,0,4,נועה גל,7,0,New,pending
רותם,דהן,1198.רותם.דהן@example.com,0596759771,46.0,תל אביב,אחר,תואר ראשון,Prompt Engineering,Facebook,5370.0,בוקר,1,4,נועה גל,98,0,Offer Sent,pending
ניר,פרץ,1199.ניר.פרץ@example.com,0582354483,23.0,רמת גן,מפתח תוכנה,תואר ראשון,AI Agents,Instagram,4290.0,ערב,1,1,דנה לוי,74,0,Contacted,pending
תמר,פרידמן,1200.תמר.פרידמן@example.com,0566904064,21.0,תל אביב,מנהל שיווק,תואר שני,AI Automation,Google Ads,1450.0,גמיש,0,3,נועה גל,21,0,Interested,pending
רותם,אשכנזי,1201.רותם.אשכנזי@example.com,0522537868,29.0,ראשון לציון,מורה,תואר ראשון,AI Automation,Organic,2010.0,גמיש,0,1,אורי שרון,9,1,Won,paid
דור,שגב,1202.דור.שגב@example.com,0517810895,37.0,חיפה,,תואר שני,Machine Learning,Google Ads,7380.0,גמיש,1,3,נועה גל,3,0,Lost,pending
הדר,דהן,1203.הדר.דהן@example.com,0545218357,32.0,פתח תקווה,סטודנט,תואר שני,Python for AI,Facebook,4180.0,"סופ""ש",1,4,מאיה בר,160,1,Won,paid
רותם,אברהם,1204.רותם.אברהם@example.com,0555418987,27.0,תל אביב,מעצב,תיכונית,Prompt Engineering,Instagram,630.0,"סופ""ש",0,2,אורי שרון,156,0,Lost,pending
ליאור,פרידמן,1205.ליאור.פרידמן@example.com,0544822338,27.0,ראשון לציון,מהנדס,תואר שני,AI Agents,Google Ads,7850.0,גמיש,0,1,מאיה בר,135,0,Follow-up,pending
אסף,פרץ,1206.אסף.פרץ@example.com,0565434292,27.0,ראשון לציון,יזם,תיכונית,Machine Learning,Facebook,4660.0,ערב,0,1,נועה גל,26,0,Contacted,pending
עידו,מזרחי,1207.עידו.מזרחי@example.com,0535589591,25.0,הרצליה,,תואר שני,Machine Learning,Website,5230.0,גמיש,0,2,אורי שרון,62,1,Won,paid
טל,אוחיון,1208.טל.אוחיון@example.com,0525605144,54.0,תל אביב,מפתח תוכנה,תואר שני,Machine Learning,Facebook,5330.0,ערב,1,1,נועה גל,74,0,Contacted,pending
רון,סלומון,1209.רון.סלומון@example.com,0551672318,36.0,תל אביב,אנליסט,תואר שני,Python for AI,Organic,5700.0,ערב,0,1,מאיה בר,101,0,New,pending
טל,רוזן,1210.טל.רוזן@example.com,0583485599,41.0,מודיעין,מפתח תוכנה,תואר שני,Machine Learning,Organic,4580.0,ערב,0,5,מאיה בר,62,0,Follow-up,pending
עומר,סלומון,1211.עומר.סלומון@example.com,0578475374,29.0,ראשון לציון,מנהל שיווק,תואר ראשון,Python for AI,WhatsApp,5540.0,בוקר,0,2,אורי שרון,72,0,Interested,pending
דור,פרידמן,1212.דור.פרידמן@example.com,0514239921,31.0,רמת גן,מורה,תואר ראשון,AI Agents,Facebook,6010.0,ערב,1,0,נועה גל,80,0,Lost,pending
אביב,אברהם,1213.אביב.אברהם@example.com,0535981556,27.0,חיפה,אנליסט,תואר ראשון,Machine Learning,Website,7800.0,גמיש,0,3,נועה גל,172,0,Lost,pending
רועי,אברהם,1214.רועי.אברהם@example.com,0514882369,18.0,נתניה,מנהל שיווק,תואר ראשון,Prompt Engineering,Organic,3870.0,ערב,0,3,מאיה בר,61,0,Lost,pending
שירה,אוחיון,1215.שירה.אוחיון@example.com,0551225247,21.0,באר שבע,מעצב,תואר ראשון,AI Automation,Website,4570.0,בוקר,0,1,אורי שרון,30,0,Contacted,pending
רון,דהן,1216.רון.דהן@example.com,0590178077,18.0,הרצליה,מורה,הנדסאי,AI Agents,Facebook,6040.0,גמיש,1,0,מאיה בר,31,1,Won,paid
עידו,ברק,1217.עידו.ברק@example.com,0558334663,18.0,באר שבע,,תואר ראשון,Data Science,Facebook,6450.0,גמיש,1,2,נועה גל,85,0,New,pending
אורי,דהן,1218.אורי.דהן@example.com,0551032226,22.0,נתניה,מורה,תואר שני,Machine Learning,Website,4670.0,"סופ""ש",1,2,אורי שרון,118,0,Contacted,pending
נועה,מזרחי,1219.נועה.מזרחי@example.com,0530839809,45.0,חיפה,אחר,תואר ראשון,Python for AI,Google Ads,,ערב,1,5,דנה לוי,106,0,Lost,pending
יעל,שגב,1220.יעל.שגב@example.com,0526823494,33.0,ירושלים,מעצב,תואר שני,Prompt Engineering,WhatsApp,2710.0,ערב,1,3,יוסי כהן,128,0,Lost,pending
ליאור,נחום,1221.ליאור.נחום@example.com,0597453051,,ירושלים,מהנדס,תואר ראשון,Python for AI,Organic,5520.0,גמיש,0,1,אורי שרון,20,0,Counseling,pending
אלון,גבאי,1222.אלון.גבאי@example.com,0556282254,37.0,פתח תקווה,אחר,תואר שני,Python for AI,Referral,5640.0,בוקר,1,4,נועה גל,28,1,Won,paid
אביב,ברק,1223.אביב.ברק@example.com,0530422210,40.0,ראשון לציון,מהנדס,תואר שני,Python for AI,Event,4610.0,ערב,1,4,יוסי כהן,143,1,Won,paid
הדר,אשכנזי,1224.הדר.אשכנזי@example.com,0511378909,25.0,רמת גן,מפתח תוכנה,תואר ראשון,Data Science,Referral,7890.0,בוקר,0,3,נועה גל,170,0,Follow-up,pending
מיכל,נחום,1225.מיכל.נחום@example.com,0529127854,38.0,הרצליה,יזם,תואר ראשון,Python for AI,Facebook,4280.0,"סופ""ש",0,2,אורי שרון,9,0,Lost,pending
מיכל,סלומון,1226.מיכל.סלומון@example.com,0597440747,40.0,תל אביב,סטודנט,דוקטורט,AI Automation,Facebook,5030.0,ערב,0,3,דנה לוי,109,1,Won,paid
איתי,אזולאי,1227.איתי.אזולאי@example.com,0551101095,28.0,אשדוד,מפתח תוכנה,דוקטורט,AI Automation,Organic,,גמיש,1,2,נועה גל,13,0,Contacted,pending
אורי,שפירא,1228.אורי.שפירא@example.com,0529658289,38.0,הרצליה,יזם,תואר ראשון,Prompt Engineering,Google Ads,,גמיש,1,5,יוסי כהן,168,0,Offer Sent,pending
נועה,אשכנזי,1229.נועה.אשכנזי@example.com,0556914001,38.0,רמת גן,אנליסט,תואר שני,Machine Learning,WhatsApp,6510.0,גמיש,1,1,דנה לוי,92,1,Won,paid
אורי,כהן,1230.אורי.כהן@example.com,0571770823,28.0,נתניה,יזם,תואר שני,AI Agents,Facebook,5880.0,ערב,0,1,דנה לוי,140,1,Won,paid
רועי,דהן,1231.רועי.דהן@example.com,0590840228,23.0,רעננה,איש מכירות,הנדסאי,Prompt Engineering,Facebook,,ערב,0,3,אורי שרון,50,0,New,pending
יונתן,מזרחי,1232.יונתן.מזרחי@example.com,0555790319,22.0,רעננה,סטודנט,תואר ראשון,AI Automation,Organic,4340.0,"סופ""ש",0,3,מאיה בר,124,0,Contacted,pending
עדי,דהן,1233.עדי.דהן@example.com,0562239088,34.0,חיפה,אחר,תואר שני,Machine Learning,Organic,9130.0,גמיש,0,0,מאיה בר,11,0,Contacted,pending
שני,פרידמן,1234.שני.פרידמן@example.com,0529004014,36.0,נתניה,איש מכירות,תיכונית,AI Agents,WhatsApp,4880.0,ערב,0,6,דנה לוי,131,1,Won,paid
נועה,ביטון,1235.נועה.ביטון@example.com,0558904779,26.0,פתח תקווה,איש מכירות,תואר שני,Prompt Engineering,Facebook,4010.0,ערב,0,2,אורי שרון,26,1,Won,paid
מור,שגב,1236.מור.שגב@example.com,0537787630,33.0,תל אביב,מפתח תוכנה,הנדסאי,Machine Learning,Google Ads,5490.0,"סופ""ש",1,1,דנה לוי,133,0,Offer Sent,pending
דור,סלומון,1237.דור.סלומון@example.com,0549845743,38.0,ירושלים,אחר,תואר ראשון,Machine Learning,Website,6170.0,"סופ""ש",1,2,אורי שרון,154,0,Contacted,pending
אורי,פרידמן,1238.אורי.פרידמן@example.com,0529774009,39.0,ראשון לציון,מפתח תוכנה,תואר ראשון,Python for AI,WhatsApp,2150.0,ערב,0,4,דנה לוי,144,0,Offer Sent,pending
רותם,סלומון,1239.רותם.סלומון@example.com,0534534648,47.0,ראשון לציון,מהנדס,תואר שני,Python for AI,Instagram,2760.0,ערב,0,4,מאיה בר,153,0,Follow-up,pending
מיכל,שפירא,1240.מיכל.שפירא@example.com,0588964679,44.0,פתח תקווה,מפתח תוכנה,הנדסאי,Python for AI,Website,2560.0,ערב,0,4,מאיה בר,89,0,Follow-up,pending
יעל,נחום,1241.יעל.נחום@example.com,0536502974,24.0,אשדוד,אנליסט,תואר ראשון,Python for AI,Facebook,1290.0,ערב,0,1,נועה גל,118,0,Follow-up,pending
ניר,מזרחי,1242.ניר.מזרחי@example.com,0524407018,48.0,אשדוד,סטודנט,הנדסאי,Python for AI,Organic,3540.0,בוקר,0,2,דנה לוי,95,0,Interested,pending
מיכל,מזרחי,1243.מיכל.מזרחי@example.com,0539470111,28.0,ירושלים,מעצב,תיכונית,AI Agents,Facebook,3260.0,"סופ""ש",0,2,יוסי כהן,106,0,Lost,pending
מור,כהן,1244.מור.כהן@example.com,0516023807,42.0,ירושלים,מהנדס,תואר שני,AI Agents,Event,3600.0,ערב,1,4,יוסי כהן,62,0,Offer Sent,pending
עידו,אשכנזי,1245.עידו.אשכנזי@example.com,0564893057,34.0,נתניה,מורה,הנדסאי,AI Agents,Facebook,8410.0,בוקר,0,2,יוסי כהן,3,0,Interested,pending
נועה,אברהם,1246.נועה.אברהם@example.com,0564113910,29.0,באר שבע,מעצב,הנדסאי,Prompt Engineering,Referral,4350.0,ערב,1,5,אורי שרון,93,1,Won,paid
נדב,כהן,1247.נדב.כהן@example.com,0548221929,18.0,מודיעין,סטודנט,תיכונית,Prompt Engineering,Organic,5520.0,בוקר,1,2,אורי שרון,80,1,Won,paid
יובל,סלומון,1248.יובל.סלומון@example.com,0541779985,31.0,נתניה,אחר,תואר ראשון,Python for AI,Instagram,3440.0,"סופ""ש",0,2,מאיה בר,40,0,Follow-up,pending
גלי,שגב,1249.גלי.שגב@example.com,0588110672,19.0,ירושלים,סטודנט,הנדסאי,Prompt Engineering,Instagram,2050.0,ערב,0,4,אורי שרון,168,0,Contacted,pending
דור,אזולאי,1250.דור.אזולאי@example.com,0548543497,42.0,תל אביב,מהנדס,תואר ראשון,Machine Learning,Website,6330.0,ערב,1,4,דנה לוי,132,0,Counseling,pending
